country_code,country_name,sector_code,sector_name,year,ai_any_pct,ai_any_flag,ai_ge2_pct,ai_ge2_flag,ai_ge3_pct,ai_ge3_flag,ai_workflow_pct,ai_workflow_flag,ai_production_pct,ai_production_flag,ai_logistics_pct,ai_logistics_flag,ai_marketing_pct,ai_marketing_flag,ai_security_pct,ai_security_flag,value_added_meur_ge10,persons_employed_ge10,av_size_groups_available,emp_size_groups_available,labour_productivity_keur,missing_ai_measures,ai_any_break,core_complete,balanced_entity
HR,Croatia,F,Construction,2021,4.85,,4.41,,3.49,,0.93,,0.85,,,,0.85,,0.85,,1829.62,79868.0,4,4,22.90804827966144,1,No,Yes,Yes
HR,Croatia,F,Construction,2023,3.06,,1.8,,1.09,,,,,,0.23,,0.0,,,,2907.25,88583.0,4,4,32.81950261336825,3,No,Yes,Yes
HR,Croatia,F,Construction,2024,4.39,,1.38,,1.22,,0.3,,0.0,,0.0,,0.96,,0.26,,3144.72,94909.0,4,4,33.13405472610606,0,No,Yes,Yes
HR,Croatia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,8.51,,2.07,,0.6,,1.59,,1.02,,0.7,,2.22,,2.29,,4858.8099999999995,172226.0,4,4,28.211826321229076,0,No,Yes,Yes
HR,Croatia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2023,5.37,,2.46,,1.04,,2.07,,0.18,,0.64,,1.17,,0.54,,6514.889999999999,186298.0,4,4,34.97026269739879,0,No,Yes,Yes
HR,Croatia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2024,10.17,,5.26,,2.21,,2.37,,0.51,,0.43,,2.83,,1.19,,7325.8099999999995,192027.0,4,4,38.14989558759966,0,No,Yes,Yes
HR,Croatia,H,Transportation and storage,2021,7.52,,2.93,,2.5,,1.25,,2.3,,,,2.93,,3.36,,1522.24,50400.0,4,4,30.203174603174602,1,No,Yes,Yes
HR,Croatia,H,Transportation and storage,2023,7.58,,4.76,,1.65,,2.31,,0.0,,1.48,,,,1.48,,2208.25,54221.0,4,4,40.726840154183805,1,No,Yes,Yes
HR,Croatia,H,Transportation and storage,2024,7.83,,4.25,,2.82,,2.2,,0.0,,,,1.65,,0.55,,2340.8,57150.0,4,4,40.958880139982504,1,No,Yes,Yes
HR,Croatia,I,Accommodation and food service activities,2021,7.38,,2.41,,1.38,,0.44,,,,0.0,,0.79,,,,1359.67,54987.0,4,4,24.72711731863895,2,No,Yes,Yes
HR,Croatia,I,Accommodation and food service activities,2023,5.8,,1.23,,,,1.12,,1.06,,1.13,,1.36,,,,2436.86,71188.0,4,4,34.231331123223015,2,No,Yes,Yes
HR,Croatia,I,Accommodation and food service activities,2024,6.38,,2.79,,2.5,,1.06,,0.0,,0.0,,1.44,,0.46,,2822.52,75779.0,4,4,37.24673062457937,0,No,Yes,Yes
HR,Croatia,J,Information and communication,2021,25.8,,15.44,,10.44,,12.17,,2.06,,,,3.71,,12.06,,2158.88,39101.0,4,4,55.21291015575049,1,No,Yes,Yes
HR,Croatia,J,Information and communication,2023,40.01,,24.39,,11.76,,10.67,,5.45,,5.88,,14.16,,,,2737.07,46203.0,4,4,59.2400926346774,1,No,Yes,Yes
HR,Croatia,J,Information and communication,2024,56.93,,45.34,,19.51,,14.01,,8.01,,,,15.62,,25.07,,2952.6499999999996,45689.0,4,4,64.62496443345225,1,No,Yes,Yes
HR,Croatia,L,Real estate activities,2021,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,156.05,3509.0,4,4,44.4713593616415,3,No,No,No
HR,Croatia,L,Real estate activities,2023,6.93,,6.93,,6.93,,0.0,,0.0,,0.0,,0.0,,0.0,,164.41,3690.0,4,4,44.55555555555556,0,No,Yes,No
HR,Croatia,L,Real estate activities,2024,11.65,,11.65,,5.51,,5.51,,0.0,,0.0,,6.14,,0.0,,177.29,3601.0,4,4,49.23354623715635,0,No,Yes,No
HR,Croatia,M,"Professional, scientific and technical activities",2021,13.25,,5.79,,3.78,,3.95,,0.92,,0.92,,2.53,,2.85,,911.74,29677.0,4,4,30.72210802978738,0,No,Yes,Yes
HR,Croatia,M,"Professional, scientific and technical activities",2023,12.88,,4.88,,3.26,,0.96,,0.98,,,,3.56,,0.88,,1300.42,32602.0,4,4,39.887736948653455,1,No,Yes,Yes
HR,Croatia,M,"Professional, scientific and technical activities",2024,17.22,,12.16,,8.76,,4.99,,1.61,,1.16,,4.17,,5.88,,1414.76,34319.0,4,4,41.22381188263061,0,No,Yes,Yes
HR,Croatia,N,Administrative and support service activities,2021,5.16,,2.28,,1.91,,4.44,,,,0.0,,1.94,,,,631.3199999999999,41087.0,4,4,15.365444057731153,2,No,Yes,Yes
HR,Croatia,N,Administrative and support service activities,2023,6.85,,2.35,,2.35,,1.17,,,,1.64,,1.92,,0.0,,965.69,45957.0,4,4,21.012903366190134,1,No,Yes,Yes
HR,Croatia,N,Administrative and support service activities,2024,21.63,,15.41,,3.56,,3.67,,,,0.7,,9.8,,7.73,,1065.38,48990.0,4,4,21.74688711982037,1,No,Yes,Yes
IT,Italy,C,Manufacturing,2021,6.63,,2.86,,1.34,,2.59,,3.37,,0.75,,1.27,,1.25,,248345.65,3008342.0,4,4,82.55233281322403,0,No,Yes,Yes
IT,Italy,C,Manufacturing,2023,4.94,,2.69,,1.15,,2.59,,2.59,,0.9,,0.93,,1.1,,291994.42000000004,3164003.0,4,4,92.28639163742893,0,No,Yes,Yes
IT,Italy,C,Manufacturing,2024,8.03,,4.81,,2.2,,2.4,,2.25,,0.69,,2.58,,1.33,,288240.33999999997,3207864.0,4,4,89.85428933396177,0,No,Yes,Yes
IT,Italy,F,Construction,2021,5.24,,2.81,,1.47,,1.02,,1.02,,1.08,,0.66,,1.68,,35203.09,579849.0,4,4,60.71078849838492,0,No,Yes,Yes
IT,Italy,F,Construction,2023,2.62,,1.39,,0.86,,0.93,,0.69,,0.33,,0.86,,0.63,,53677.6,699945.0,4,4,76.68831122445334,0,No,Yes,Yes
IT,Italy,F,Construction,2024,5.24,,3.23,,1.8,,0.77,,1.13,,0.33,,1.05,,0.78,,53536.3,731263.0,4,4,73.21073266389794,0,No,Yes,Yes
IT,Italy,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,5.59,,2.15,,0.75,,1.92,,0.87,,0.91,,2.55,,2.38,,106971.56,1545249.0,4,4,69.22609883585105,0,No,Yes,Yes
IT,Italy,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2023,3.66,,1.62,,0.69,,1.86,,0.59,,0.84,,1.92,,0.49,,121721.22,1659164.0,4,4,73.36298280338772,0,No,Yes,Yes
IT,Italy,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2024,8.22,,4.75,,2.29,,2.15,,0.74,,0.8,,3.63,,1.1,,123294.29000000001,1718756.0,4,4,71.7346092173642,0,No,Yes,Yes
IT,Italy,H,Transportation and storage,2021,3.03,,1.21,,0.69,,1.14,,0.64,,0.57,,0.93,,0.75,,52979.19,934869.0,4,4,56.670175179624096,0,No,Yes,Yes
IT,Italy,H,Transportation and storage,2023,3.45,,1.71,,1.19,,0.98,,0.69,,1.7,,0.58,,0.52,,67112.51000000001,983637.0,4,4,68.22894014763578,0,No,Yes,Yes
IT,Italy,H,Transportation and storage,2024,5.24,,3.19,,1.28,,1.37,,0.94,,1.06,,2.13,,1.41,,69941.47,985349.0,4,4,70.98141876634573,0,No,Yes,Yes
IT,Italy,I,Accommodation and food service activities,2021,4.82,,2.19,,0.33,,0.64,,0.53,,0.44,,0.69,,0.61,,14724.720000000001,566501.0,4,4,25.99239895428252,0,No,Yes,Yes
IT,Italy,I,Accommodation and food service activities,2023,3.99,,3.1,,2.64,,0.72,,2.65,,0.51,,3.05,,2.26,,28768.15,790824.0,4,4,36.377436698936805,0,No,Yes,Yes
IT,Italy,I,Accommodation and food service activities,2024,2.73,,1.42,,1.23,,1.15,,,,0.11,,2.11,,0.26,,31876.27,858690.0,4,4,37.12197649908582,1,No,Yes,Yes
IT,Italy,J,Information and communication,2021,16.19,,10.93,,5.86,,6.13,,6.05,,0.97,,4.9,,5.26,,46473.78,442508.0,4,4,105.02359279380259,0,No,Yes,Yes
IT,Italy,J,Information and communication,2023,21.04,,12.16,,9.05,,5.93,,7.38,,2.01,,6.56,,4.77,,48920.67,485397.0,4,4,100.78486270001669,0,No,Yes,Yes
IT,Italy,J,Information and communication,2024,34.6,,26.19,,19.13,,11.01,,12.01,,0.77,,11.92,,10.66,,51439.95,482921.0,4,4,106.51835393366616,0,No,Yes,Yes
IT,Italy,L,Real estate activities,2021,3.19,,0.94,,0.61,,1.73,,,,,,0.48,,1.39,,2698.65,20099.0,4,4,134.26787402358326,2,No,Yes,No
IT,Italy,L,Real estate activities,2023,2.73,,1.16,,0.4,,0.4,,,,,,1.76,,0.78,,2961.16,20357.0,4,4,145.4615120106106,2,No,Yes,No
IT,Italy,L,Real estate activities,2024,6.2,,4.82,,2.57,,2.11,,,,,,2.41,,0.76,,,19392.0,2,4,,2,No,No,No
IT,Italy,M,"Professional, scientific and technical activities",2021,8.68,,3.6,,1.41,,1.54,,2.82,,0.24,,1.56,,2.32,,27673.72,353889.0,4,4,78.19887026723069,0,No,Yes,Yes
IT,Italy,M,"Professional, scientific and technical activities",2023,9.23,,4.69,,2.64,,3.02,,3.53,,0.1,,1.65,,1.43,,33206.55,411342.0,4,4,80.7273509634319,0,No,Yes,Yes
IT,Italy,M,"Professional, scientific and technical activities",2024,19.56,,14.56,,7.4,,5.95,,5.72,,0.36,,6.11,,3.42,,35668.22,433493.0,4,4,82.28095955413352,0,No,Yes,Yes
IT,Italy,N,Administrative and support service activities,2021,6.22,,2.68,,0.64,,0.6,,1.2,,0.15,,1.05,,1.75,,42538.9,1202000.0,4,4,35.39009983361065,0,No,Yes,Yes
IT,Italy,N,Administrative and support service activities,2023,6.73,,3.56,,1.75,,2.21,,1.57,,0.36,,2.57,,1.41,,50050.72,1272757.0,4,4,39.32464720288319,0,No,Yes,Yes
IT,Italy,N,Administrative and support service activities,2024,7.72,,4.67,,3.56,,1.31,,1.4,,0.24,,2.25,,1.61,,51450.55,1294607.0,4,4,39.74221520507768,0,No,Yes,Yes
CY,Cyprus,C,Manufacturing,2021,2.05,,1.07,,0.38,,1.05,,1.71,,0.53,,0.19,,0.19,,1127.08,26027.0,4,4,43.30426095977254,0,No,Yes,Yes
CY,Cyprus,C,Manufacturing,2023,3.81,,1.37,,0.52,,1.8,,2.42,,1.05,,0.2,,1.3,,1306.74,27366.0,4,4,47.750493312869985,0,No,Yes,Yes
CY,Cyprus,C,Manufacturing,2024,2.98,,1.75,,0.53,,1.4,,1.23,,0.67,,0.52,,0.69,,1424.75,28039.0,4,4,50.81315310817076,0,No,Yes,Yes
CY,Cyprus,F,Construction,2021,0.21,,0.0,,0.0,,0.0,,0.21,,0.0,,0.0,,0.0,,762.9,18260.0,4,4,41.77984665936473,0,No,Yes,No
CY,Cyprus,F,Construction,2023,1.31,,0.45,,0.45,,0.16,,0.16,,0.0,,0.45,,0.58,,,,2,2,,0,No,No,No
CY,Cyprus,F,Construction,2024,2.39,,1.64,,0.35,,0.55,,0.55,,0.0,,1.09,,0.55,,967.6999999999999,19115.0,4,4,50.62516348417473,0,No,Yes,No
CY,Cyprus,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,1.06,,0.0,,0.0,,0.1,,0.0,,0.2,,0.35,,0.5,,1924.51,40555.0,4,4,47.45432129207249,0,No,Yes,Yes
CY,Cyprus,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2023,2.1,,0.69,,0.44,,0.83,,0.2,,0.49,,1.37,,0.39,,2386.82,44359.0,4,4,53.80689375324061,0,No,Yes,Yes
CY,Cyprus,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2024,4.1,,2.34,,1.36,,1.25,,0.17,,0.11,,2.27,,0.96,,2470.15,45503.0,4,4,54.28543172977606,0,No,Yes,Yes
CY,Cyprus,H,Transportation and storage,2021,7.14,,5.21,,3.27,,3.8,,3.34,,2.4,,2.88,,5.21,,645.23,13341.0,4,4,48.364440446743124,0,No,Yes,Yes
CY,Cyprus,H,Transportation and storage,2023,7.01,,2.13,,1.21,,1.64,,1.4,,1.21,,0.98,,5.07,,931.63,16291.0,4,4,57.18679025228654,0,No,Yes,Yes
CY,Cyprus,H,Transportation and storage,2024,7.28,,2.99,,1.41,,2.2,,0.0,,0.9,,1.3,,4.45,,948.4200000000001,15868.0,4,4,59.769347113687935,0,No,Yes,Yes
CY,Cyprus,I,Accommodation and food service activities,2021,0.45,,0.2,,0.0,,0.2,,0.0,,0.0,,0.2,,0.45,,736.3100000000001,33756.0,4,4,21.812714776632305,0,No,Yes,Yes
CY,Cyprus,I,Accommodation and food service activities,2023,1.22,,0.59,,0.0,,0.13,,0.0,,0.13,,0.91,,0.45,,1442.58,43598.0,4,4,33.088215055736505,0,No,Yes,Yes
CY,Cyprus,I,Accommodation and food service activities,2024,3.53,,1.91,,0.9,,0.28,,0.0,,0.11,,3.09,,0.56,,1625.49,44442.0,4,4,36.575536654516,0,No,Yes,Yes
CY,Cyprus,J,Information and communication,2021,18.98,,7.86,,5.08,,6.22,,3.44,,1.15,,9.49,,8.66,,1671.8899999999999,11891.0,4,4,140.60129509713227,0,No,Yes,Yes
CY,Cyprus,J,Information and communication,2023,25.95,,17.5,,13.04,,11.11,,8.51,,3.62,,12.13,,10.07,,2774.2599999999998,19633.0,4,4,141.3059644476137,0,No,Yes,Yes
CY,Cyprus,J,Information and communication,2024,41.39,,29.3,,17.68,,12.1,,2.86,,1.45,,17.37,,13.55,,3316.1800000000003,21169.0,4,4,156.652652463508,0,No,Yes,Yes
CY,Cyprus,L,Real estate activities,2021,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1,1,,0,No,No,No
CY,Cyprus,L,Real estate activities,2023,3.91,,0.0,,0.0,,0.0,,0.0,,0.0,,3.91,,0.0,,,,2,2,,0,No,No,No
CY,Cyprus,L,Real estate activities,2024,4.2,,0.0,,0.0,,0.0,,0.0,,0.0,,2.1,,0.0,,,,2,2,,0,No,No,No
CY,Cyprus,M,"Professional, scientific and technical activities",2021,4.39,,2.38,,0.73,,0.37,,0.37,,0.0,,0.37,,2.74,,1022.03,16837.0,4,4,60.70143137138445,0,No,Yes,Yes
CY,Cyprus,M,"Professional, scientific and technical activities",2023,7.66,,2.35,,1.68,,1.18,,1.09,,0.25,,1.68,,3.79,,1213.47,20058.0,4,4,60.49805563864792,0,No,Yes,Yes
CY,Cyprus,M,"Professional, scientific and technical activities",2024,14.84,,8.55,,3.82,,2.87,,0.36,,0.0,,5.49,,5.25,,1354.94,20797.0,4,4,65.15074289560994,0,No,Yes,Yes
CY,Cyprus,N,Administrative and support service activities,2021,3.1,,1.2,,1.2,,1.89,,0.0,,0.0,,0.0,,1.89,,366.09000000000003,10477.0,4,4,34.942254462155205,0,No,Yes,Yes
CY,Cyprus,N,Administrative and support service activities,2023,9.03,,2.55,,1.05,,1.49,,0.93,,0.0,,2.7,,5.32,,548.05,13195.0,4,4,41.534672224327394,0,No,Yes,Yes
CY,Cyprus,N,Administrative and support service activities,2024,9.37,,7.07,,2.45,,2.73,,0.72,,0.0,,5.57,,4.12,,605.1,14327.0,4,4,42.2349410204509,0,No,Yes,Yes
LV,Latvia,C,Manufacturing,2021,2.61,,0.81,,0.37,,0.83,,1.08,,0.28,,0.11,,0.17,,3541.7,105291.0,4,4,33.63725294659562,0,No,Yes,Yes
LV,Latvia,C,Manufacturing,2023,4.14,,1.9,,0.85,,0.81,,1.61,,0.28,,0.25,,0.91,,3541.87,97392.0,4,4,36.36715541317562,0,No,Yes,Yes
LV,Latvia,C,Manufacturing,2024,8.39,,4.53,,2.52,,2.33,,2.8,,0.79,,2.87,,1.87,,3570.1400000000003,96975.0,4,4,36.81505542665636,0,No,Yes,Yes
LV,Latvia,F,Construction,2021,3.32,,2.5,,2.43,,0.91,,0.84,,0.0,,0.82,,0.89,,966.36,49486.0,4,4,19.52794729822576,0,No,Yes,Yes
LV,Latvia,F,Construction,2023,1.51,,1.51,,1.3,,0.72,,0.65,,0.65,,0.65,,0.14,,1231.22,40751.0,4,4,30.213246300704277,0,No,Yes,Yes
LV,Latvia,F,Construction,2024,5.28,,2.77,,1.32,,1.32,,0.0,,0.63,,0.63,,0.07,,1300.53,43440.0,4,4,29.93853591160221,0,No,Yes,Yes
LV,Latvia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,3.05,,1.22,,0.83,,1.96,,0.46,,0.0,,0.86,,1.12,,2936.56,101647.0,4,4,28.889785237144235,0,No,Yes,Yes
LV,Latvia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2023,2.41,,1.07,,0.11,,0.31,,0.28,,0.52,,0.86,,0.09,,3228.81,93646.0,4,4,34.478888580398525,0,No,Yes,Yes
LV,Latvia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2024,6.71,,2.66,,1.26,,1.57,,0.71,,0.72,,4.74,,0.73,,3435.4,99029.0,4,4,34.69084813539468,0,No,Yes,Yes
LV,Latvia,H,Transportation and storage,2021,3.45,,1.85,,1.65,,2.52,,1.65,,2.18,,2.12,,1.75,,1208.82,54676.0,4,4,22.108786304777233,0,No,Yes,Yes
LV,Latvia,H,Transportation and storage,2023,4.1,,2.43,,0.3,,0.9,,0.1,,0.7,,1.37,,0.5,,1474.15,49312.0,4,4,29.89434620376379,0,No,Yes,Yes
LV,Latvia,H,Transportation and storage,2024,5.19,,3.75,,2.22,,0.79,,0.95,,2.02,,0.79,,1.08,,1276.2,44863.0,4,4,28.446604105833316,0,No,Yes,Yes
LV,Latvia,I,Accommodation and food service activities,2021,0.28,,0.0,,0.0,,0.0,,0.14,,0.0,,0.0,,0.0,,235.17000000000002,22904.0,4,4,10.267638840377227,0,No,Yes,Yes
LV,Latvia,I,Accommodation and food service activities,2023,1.01,,0.79,,0.0,,0.79,,0.0,,0.0,,0.0,,0.0,,430.54,23489.0,4,4,18.329430797394526,0,No,Yes,Yes
LV,Latvia,I,Accommodation and food service activities,2024,1.34,,1.01,,0.0,,1.01,,0.0,,0.0,,0.24,,0.24,,499.28999999999996,26343.0,4,4,18.953422161485022,0,No,Yes,Yes
LV,Latvia,J,Information and communication,2021,13.71,,7.75,,3.89,,5.51,,2.7,,1.54,,5.1,,5.73,,1322.6,29592.0,4,4,44.69451203027845,0,No,Yes,Yes
LV,Latvia,J,Information and communication,2023,20.93,,10.05,,6.16,,5.04,,1.39,,0.47,,7.8,,3.97,,1691.91,31929.0,4,4,52.98975852673119,0,No,Yes,Yes
LV,Latvia,J,Information and communication,2024,37.38,,24.53,,11.99,,13.63,,12.83,,1.96,,17.29,,8.45,,1844.33,32732.0,4,4,56.34638885494317,0,No,Yes,Yes
LV,Latvia,L,Real estate activities,2021,2.7,,0.0,,0.0,,0.0,,0.0,,0.0,,0.88,,0.91,,,11951.0,2,4,,0,No,No,No
LV,Latvia,L,Real estate activities,2023,5.85,,2.95,,1.48,,0.74,,0.0,,0.74,,0.0,,0.74,,,10032.0,2,4,,0,No,No,No
LV,Latvia,L,Real estate activities,2024,7.96,,1.02,,0.3,,1.02,,0.72,,0.76,,1.73,,1.02,,,11474.0,2,4,,0,No,No,No
LV,Latvia,M,"Professional, scientific and technical activities",2021,9.28,,4.92,,2.61,,4.14,,2.35,,0.52,,1.81,,1.3,,552.13,16028.0,4,4,34.447841277763914,0,No,Yes,Yes
LV,Latvia,M,"Professional, scientific and technical activities",2023,11.37,,7.06,,2.37,,4.06,,2.04,,0.65,,3.59,,1.54,,648.3,15144.0,4,4,42.80903328050713,0,No,Yes,Yes
LV,Latvia,M,"Professional, scientific and technical activities",2024,23.46,,12.85,,7.85,,7.95,,4.68,,0.75,,6.84,,4.86,,734.61,17281.0,4,4,42.50969272611539,0,No,Yes,Yes
LV,Latvia,N,Administrative and support service activities,2021,4.01,,1.79,,0.45,,0.66,,0.2,,0.0,,0.2,,0.88,,,28186.0,2,4,,0,No,No,No
LV,Latvia,N,Administrative and support service activities,2023,6.6,,3.05,,0.0,,3.5,,0.0,,0.0,,2.08,,0.0,,652.6,28708.0,4,4,22.732339417583947,0,No,Yes,No
LV,Latvia,N,Administrative and support service activities,2024,8.42,,6.5,,3.15,,2.67,,1.39,,1.02,,3.96,,1.64,,771.75,31204.0,4,4,24.732406101781823,0,No,Yes,No
LT,Lithuania,C,Manufacturing,2021,5.06,,1.83,,0.84,,2.16,,2.71,,0.55,,1.1,,1.72,,7078.82,199364.0,4,4,35.507012299111175,0,No,Yes,Yes
LT,Lithuania,C,Manufacturing,2023,4.83,,3.0,,1.21,,2.49,,1.86,,0.88,,0.84,,0.88,,8344.01,198919.0,4,4,41.946772304304766,0,No,Yes,Yes
LT,Lithuania,C,Manufacturing,2024,8.81,,5.66,,3.07,,3.18,,2.45,,0.62,,2.37,,1.64,,8504.119999999999,197905.0,4,4,42.970718273919296,0,No,Yes,Yes
LT,Lithuania,F,Construction,2021,1.11,,0.39,,0.29,,0.72,,0.24,,0.1,,0.29,,0.63,,1807.0900000000001,79553.0,4,4,22.715548125149276,0,No,Yes,Yes
LT,Lithuania,F,Construction,2023,2.4,,0.58,,0.31,,0.36,,0.22,,0.04,,0.04,,0.09,,2789.75,83455.0,4,4,33.42819483554011,0,No,Yes,Yes
LT,Lithuania,F,Construction,2024,3.42,,2.43,,1.43,,1.26,,0.52,,0.26,,0.61,,0.35,,2972.5899999999997,82154.0,4,4,36.18314385179053,0,No,Yes,Yes
LT,Lithuania,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,2.79,,1.3,,0.54,,1.52,,0.29,,0.48,,1.08,,1.05,,5129.39,151755.0,4,4,33.80046785937861,0,No,Yes,Yes
LT,Lithuania,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2023,4.39,,2.39,,1.08,,1.8,,0.46,,0.26,,1.8,,1.11,,5768.6900000000005,153084.0,4,4,37.68316741135586,0,No,Yes,Yes
LT,Lithuania,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2024,7.68,,5.57,,3.16,,3.76,,0.76,,1.81,,3.59,,1.02,,5849.83,152671.0,4,4,38.31657616705203,0,No,Yes,Yes
LT,Lithuania,H,Transportation and storage,2021,3.84,,1.62,,0.22,,1.9,,0.65,,1.3,,0.32,,0.87,,3852.3,129670.0,4,4,29.708490784298604,0,No,Yes,Yes
LT,Lithuania,H,Transportation and storage,2023,4.97,,1.53,,0.44,,2.84,,0.22,,0.11,,0.22,,0.44,,5721.64,146259.0,4,4,39.11991740679206,0,No,Yes,Yes
LT,Lithuania,H,Transportation and storage,2024,4.96,,1.56,,0.47,,0.83,,1.04,,1.1,,1.15,,1.51,,5328.91,142156.0,4,4,37.48635302062523,0,No,Yes,Yes
LT,Lithuania,I,Accommodation and food service activities,2021,3.8,,2.63,,1.17,,1.75,,1.46,,0.1,,0.78,,0.29,,449.55,32710.0,4,4,13.74350351574442,0,No,Yes,Yes
LT,Lithuania,I,Accommodation and food service activities,2023,0.55,,0.55,,0.37,,0.09,,0.0,,0.0,,0.18,,0.0,,755.3,37860.0,4,4,19.949815108293713,0,No,Yes,Yes
LT,Lithuania,I,Accommodation and food service activities,2024,4.22,,2.93,,1.46,,1.55,,1.2,,1.03,,1.64,,2.15,,766.6800000000001,38552.0,4,4,19.886905997094836,0,No,Yes,Yes
LT,Lithuania,J,Information and communication,2021,22.77,,15.64,,10.69,,14.06,,8.12,,3.37,,9.7,,8.32,,1608.33,32195.0,4,4,49.95589377232489,0,No,Yes,Yes
LT,Lithuania,J,Information and communication,2023,26.68,,20.67,,14.49,,17.49,,7.95,,1.24,,5.83,,10.95,,2742.28,40478.0,4,4,67.74741835070903,0,No,Yes,Yes
LT,Lithuania,J,Information and communication,2024,45.9,,40.44,,32.42,,32.94,,13.48,,2.22,,15.36,,16.21,,3023.0299999999997,39670.0,4,4,76.20443660196621,0,No,Yes,Yes
LT,Lithuania,L,Real estate activities,2021,1.3,,0.0,,0.0,,0.0,,0.0,,0.0,,1.3,,0.0,,354.15,6363.0,4,4,55.65770862800566,0,No,Yes,No
LT,Lithuania,L,Real estate activities,2023,2.65,,2.65,,2.65,,2.65,,1.33,,1.33,,1.33,,0.0,,,,2,2,,0,No,No,No
LT,Lithuania,L,Real estate activities,2024,5.58,,4.65,,4.19,,1.86,,2.33,,0.47,,0.47,,0.93,,,,2,2,,0,No,No,No
LT,Lithuania,M,"Professional, scientific and technical activities",2021,7.22,,2.68,,0.81,,5.36,,1.51,,0.0,,0.12,,0.7,,911.04,25592.0,4,4,35.59862457017818,0,No,Yes,Yes
LT,Lithuania,M,"Professional, scientific and technical activities",2023,4.07,,3.69,,1.78,,2.54,,0.38,,0.13,,0.38,,0.89,,1194.97,27148.0,4,4,44.01687048769707,0,No,Yes,Yes
LT,Lithuania,M,"Professional, scientific and technical activities",2024,16.15,,9.74,,7.95,,11.15,,2.82,,0.13,,4.62,,1.03,,1263.43,27576.0,4,4,45.816289527125036,0,No,Yes,Yes
LT,Lithuania,N,Administrative and support service activities,2021,6.35,,4.46,,4.12,,1.03,,1.54,,0.17,,4.12,,1.89,,1066.71,54239.0,4,4,19.666844890208154,0,No,Yes,Yes
LT,Lithuania,N,Administrative and support service activities,2023,5.46,,2.15,,0.99,,1.66,,0.33,,0.0,,2.48,,1.16,,1738.81,66892.0,4,4,25.994289302158702,0,No,Yes,Yes
LT,Lithuania,N,Administrative and support service activities,2024,10.06,,4.49,,2.17,,6.04,,2.32,,0.15,,3.72,,1.86,,1896.8600000000001,67852.0,4,4,27.955845074574075,0,No,Yes,Yes
LU,Luxembourg,C,Manufacturing,2021,13.48,,4.9,,2.46,,4.96,,4.79,,2.93,,0.68,,2.39,,,,3,3,,0,No,No,No
LU,Luxembourg,C,Manufacturing,2023,16.17,,4.99,,2.25,,4.78,,4.18,,1.61,,0.64,,1.61,,,,3,3,,0,No,No,No
LU,Luxembourg,C,Manufacturing,2024,27.13,,13.96,,7.27,,7.67,,8.23,,1.32,,3.89,,8.26,,,,3,3,,0,No,No,No
LU,Luxembourg,F,Construction,2021,11.28,,4.17,,1.23,,0.6,,0.64,,0.21,,1.03,,0.63,,2879.2799999999997,44966.0,4,4,64.0323800204599,0,No,Yes,Yes
LU,Luxembourg,F,Construction,2023,10.03,,3.2,,1.33,,0.67,,0.87,,0.29,,1.18,,0.98,,3106.73,45335.0,4,4,68.52828940112497,0,No,Yes,Yes
LU,Luxembourg,F,Construction,2024,19.08,,6.84,,2.99,,1.55,,0.53,,0.24,,1.77,,0.18,,3019.92,42690.0,4,4,70.74068868587491,0,No,Yes,Yes
LU,Luxembourg,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,9.14,,4.16,,1.76,,3.0,,1.18,,1.94,,2.37,,1.99,,,,2,2,,0,No,No,No
LU,Luxembourg,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2023,14.61,,6.1,,4.26,,4.73,,2.06,,1.71,,4.03,,3.75,,,,2,2,,0,No,No,No
LU,Luxembourg,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2024,20.16,,11.06,,5.66,,4.43,,3.74,,1.88,,6.14,,3.1,,,,2,2,,0,No,No,No
LU,Luxembourg,H,Transportation and storage,2021,10.09,,2.08,,0.39,,0.37,,2.07,,0.75,,0.79,,0.75,,3334.64,21248.0,4,4,156.9390060240964,0,No,Yes,Yes
LU,Luxembourg,H,Transportation and storage,2023,10.04,,5.1,,2.8,,2.84,,3.16,,2.16,,0.37,,1.74,,2360.5099999999998,22883.0,4,4,103.15561770746841,0,No,Yes,Yes
