country_code,sector_code,year,gva_current_meur_na,gva_current_meur_na_status,gva_volume_2020_meur_na,gva_volume_2020_meur_na_status,na_deflator_cp_over_clv20,na_deflator_base,na_deflator_norm_2021
PT,I,2023,14861.4,,11360.1,,1.3082103150500435,1.1033852932154709,1.1856332716178175
PT,I,2024,16236.2,p,11410.3,p,1.4229424292086976,1.1033852932154709,1.2896151851562
PT,J,2021,8499.8,,8318.3,,1.0218193621292813,1.0218193621292813,1.0
PT,J,2023,11230.9,,9706.7,,1.1570255596649734,1.0218193621292813,1.132319079620832
PT,J,2024,12557.2,p,10130.7,p,1.239519480391286,1.0218193621292813,1.2130514710627112
PT,L,2021,24399.8,,23644.2,,1.0319570973008179,1.0319570973008179,1.0
PT,L,2023,24767.1,,24297.2,,1.0193396769998189,1.0319570973008179,0.9877733092451216
PT,L,2024,27347.9,p,24446.8,p,1.118669928170558,1.0319570973008179,1.0840275541459485
PT,M,2021,8888.9,,8630.8,,1.0299045279695973,1.0299045279695973,1.0
PT,M,2023,12067.4,,10467.9,,1.1528004661871054,1.0299045279695973,1.119327505491981
PT,M,2024,13013.1,p,10432.7,p,1.2473376978155224,1.0299045279695973,1.2111197338597812
PT,N,2021,7646.9,,7160.7,,1.067898389822224,1.067898389822224,1.0
PT,N,2023,10450.9,,8251.4,,1.2665608260416414,1.067898389822224,1.186031216183863
PT,N,2024,11240.8,p,8202.4,p,1.370428167365649,1.067898389822224,1.2832945347860183
RO,C,2021,37860.1,,37090.8,,1.0207409923754676,1.0207409923754676,1.0
RO,C,2023,44620.6,p,36537.2,p,1.2212375332537797,1.0207409923754676,1.1964225424235357
RO,C,2024,46665.9,p,36604.8,p,1.274857395751377,1.0207409923754676,1.2489528737202273
RO,F,2021,15475.1,,14637.4,,1.0572301091723941,1.0572301091723941,1.0
RO,F,2023,25863.5,p,16437.4,p,1.5734544392665506,1.0572301091723941,1.4882800117169004
RO,F,2024,28079.8,p,15985.4,p,1.7565903887297158,1.0572301091723941,1.6615024236348934
RO,G,2021,30955.6,,29933.3,,1.0341525992790637,1.0341525992790637,1.0
RO,G,2023,39125.7,p,29031.6,p,1.347693547720415,1.0341525992790637,1.3031863466377491
RO,G,2024,42902.5,p,29107.2,p,1.473948026605101,1.0341525992790637,1.425271306800013
RO,H,2021,13743.0,,12772.8,,1.075958286358512,1.075958286358512,1.0
RO,H,2023,21650.8,p,16269.5,p,1.3307600110636466,1.075958286358512,1.2368137574993627
RO,H,2024,24585.2,p,17116.1,p,1.4363786142871333,1.075958286358512,1.334976116173084
RO,I,2021,2838.6,,2739.1,,1.0363258004454017,1.0363258004454017,1.0
RO,I,2023,4544.2,p,3239.9,p,1.4025741535232568,1.0363258004454017,1.3534104361007373
RO,I,2024,5159.0,p,3266.5,p,1.5793662941986837,1.0363258004454017,1.5240055719155974
RO,J,2021,15484.7,,15543.8,,0.996197840939796,0.996197840939796,1.0
RO,J,2023,22479.8,p,19689.2,p,1.1417325234138511,0.996197840939796,1.1460901404250787
RO,J,2024,24317.9,p,19762.0,p,1.2305384070438214,0.996197840939796,1.2352349668645664
RO,L,2021,18643.9,,18759.0,,0.9938642784796632,0.9938642784796632,1.0
RO,L,2023,23324.7,p,20953.4,p,1.1131701776322696,0.9938642784796632,1.1200424461729435
RO,L,2024,25619.7,p,20758.7,p,1.234166879428866,0.9938642784796632,1.2417861333307996
RO,M,2021,11289.4,,10698.8,,1.0552024526115078,1.0552024526115078,1.0
RO,M,2023,17282.2,p,13010.9,p,1.3282862830396054,1.0552024526115078,1.258797569842873
RO,M,2024,19620.0,p,13032.7,p,1.5054439985574746,1.0552024526115078,1.4266873573233927
RO,N,2021,5897.1,,5787.1,,1.01900779319521,1.01900779319521,1.0
RO,N,2023,8493.8,p,6770.2,p,1.2545862751469674,1.01900779319521,1.2311841808521164
RO,N,2024,9499.9,p,6669.4,p,1.4244009955918073,1.01900779319521,1.3978313071830812
SE,C,2021,68875.9,,68915.0,,0.9994326344047013,0.9994326344047013,1.0
SE,C,2023,71682.3,,67395.9,,1.0636003080306073,0.9994326344047013,1.0642041008237906
SE,C,2024,72569.9,,67387.0,,1.0769124608604033,0.9994326344047013,1.0775238107987657
SE,F,2021,31335.7,,28659.1,,1.0933944192246094,1.0933944192246094,1.0
SE,F,2023,30856.3,,29424.4,,1.0486636940770244,1.0933944192246094,0.9590900370798433
SE,F,2024,31029.2,,28615.1,,1.084364548787179,1.0933944192246094,0.9917414335772501
SE,G,2021,53716.3,,50828.3,,1.0568187407408864,1.0568187407408864,1.0
SE,G,2023,48726.7,,44097.6,,1.1049739668371974,1.0568187407408864,1.0455662113472284
SE,G,2024,50777.8,,44887.9,,1.1312135341595397,1.0568187407408864,1.0703950361123409
SE,H,2021,22795.9,,20944.4,,1.0884007180917095,1.0884007180917095,1.0
SE,H,2023,24339.6,,23218.6,,1.0482802580689619,1.0884007180917095,0.9631381536635784
SE,H,2024,24935.1,,22195.3,,1.1234405482241736,1.0884007180917095,1.032193868995143
SE,I,2021,5995.4,,5783.4,,1.0366566379638276,1.0366566379638276,1.0
SE,I,2023,8165.1,,8411.1,,0.9707529336234262,1.0366566379638276,0.9364266798408317
SE,I,2024,8702.8,,8314.3,,1.0467267238372442,1.0366566379638276,1.0097140031758212
SE,J,2021,38970.0,,37693.6,,1.0338625124689602,1.0338625124689602,1.0
SE,J,2023,34986.7,,35342.0,,0.9899468055005375,1.0338625124689602,0.9575226817504506
SE,J,2024,37187.3,,36376.1,,1.0223003565527917,1.0338625124689602,0.9888165440020096
SE,L,2021,39473.9,,38862.7,,1.0157271625491797,1.0157271625491797,1.0
SE,L,2023,41553.7,,41999.7,,0.9893808765300705,1.0157271625491797,0.9740616506178807
SE,L,2024,44654.9,,42741.8,,1.0447594626337684,1.0157271625491797,1.028582774149434
SE,M,2021,37003.2,,35309.9,,1.0479553892817595,1.0479553892817595,1.0
SE,M,2023,39278.1,,40566.8,,0.9682326434424208,1.0479553892817595,0.923925439331937
SE,M,2024,42561.4,,42460.7,,1.0023716048016167,1.0479553892817595,0.9565021708496726
SE,N,2021,15874.8,,15084.0,,1.0524264120922833,1.0524264120922833,1.0
SE,N,2023,18467.5,,17834.7,,1.0354813930147408,1.0524264120922833,0.9838990936726353
SE,N,2024,20044.8,,18315.8,,1.0943993710348443,1.0524264120922833,1.0398820843531629
SI,C,2021,10366.4,,10632.8,,0.9749454518094952,0.9749454518094952,1.0
SI,C,2023,12486.2,,10637.9,,1.1737466981265101,0.9749454518094952,1.2039101223027817
SI,C,2024,13018.1,,11083.4,,1.1745583485212119,0.9749454518094952,1.2047426308223048
SI,F,2021,2770.5,,2602.9,,1.0643897191593992,1.0643897191593992,1.0
SI,F,2023,3944.4,,2971.2,,1.327544426494346,1.0643897191593992,1.2472352960556337
SI,F,2024,3973.6,,2891.9,,1.3740447456689373,1.0643897191593992,1.2909226018775228
SI,G,2021,5523.4,,5255.3,,1.051015165642304,1.051015165642304,1.0
SI,G,2023,6599.3,,4895.6,,1.3480063730696952,1.051015165642304,1.2825755680184614
SI,G,2024,6651.7,,5044.2,,1.3186828436620277,1.051015165642304,1.2546753717451307
SI,H,2021,2750.5,,2756.8,,0.9977147417295414,0.9977147417295414,1.0
SI,H,2023,3386.1,,2911.6,,1.162968814397582,0.9977147417295414,1.165632585904837
SI,H,2024,3489.4,,2823.2,,1.235973363559082,0.9977147417295414,1.2388043514487102
SI,I,2021,828.4,,804.9,,1.0291961734376942,1.0291961734376942,1.0
SI,I,2023,1391.7,,1174.9,,1.184526342667461,1.0291961734376942,1.1509237725893764
SI,I,2024,1493.4,,1169.9,,1.2765193606291136,1.0291961734376942,1.2403071383032032
SI,J,2021,2021.2,,2032.0,,0.9946850393700788,0.9946850393700788,1.0
SI,J,2023,2483.1,,2402.6,,1.0335053691833846,0.9946850393700788,1.0390277608255678
SI,J,2024,2644.5,,2533.5,,1.043812907045589,0.9946850393700788,1.0493903755772
SI,L,2021,3268.9,,3145.4,,1.0392636866535259,1.0392636866535259,1.0
SI,L,2023,4100.8,,3250.6,,1.26155171352981,1.0392636866535259,1.2138899200760696
SI,L,2024,4238.1,,3221.9,,1.3154039541885223,1.0392636866535259,1.2657076073004918
SI,M,2021,3215.7,,3084.5,,1.0425352569298103,1.0425352569298103,1.0
SI,M,2023,3974.1,,3427.4,,1.159508665460699,1.0425352569298103,1.1122009138332327
SI,M,2024,4226.1,,3492.0,,1.2102233676975946,1.0425352569298103,1.1608464650506052
SI,N,2021,1219.0,,1175.0,,1.0374468085106383,1.0374468085106383,1.0
SI,N,2023,1638.9,,1408.3,,1.1637435205566997,1.0374468085106383,1.121738012021429
SI,N,2024,1677.6,,1388.5,,1.2082102988836874,1.0374468085106383,1.1645997548714788
SK,C,2021,16941.9,,15695.6,,1.0794044190728613,1.0794044190728613,1.0
SK,C,2023,20812.5,,15693.0,,1.3262282546358248,1.0794044190728613,1.2286666898908651
SK,C,2024,21260.2,,15988.9,,1.3296849689472072,1.0794044190728613,1.2318691173131575
SK,F,2021,7937.5,,7775.5,,1.020834673011382,1.020834673011382,1.0
SK,F,2023,9692.8,,7170.3,,1.3517983905833786,1.020834673011382,1.3242089305172988
SK,F,2024,10099.4,,7039.4,,1.4346961388754724,1.020834673011382,1.4054147814584232
SK,G,2021,9632.4,,9221.5,,1.0445589112400369,1.0445589112400369,1.0
SK,G,2023,13525.6,,10670.9,,1.2675219522252108,1.0445589112400369,1.21345185856534
SK,G,2024,13656.2,,11000.6,,1.2414050142719488,1.0445589112400369,1.1884490198817301
SK,H,2021,5632.8,,5327.0,,1.0574056692322134,1.0574056692322134,1.0
SK,H,2023,6335.1,,6310.4,,1.003914173427992,1.0574056692322134,0.9494125127558075
SK,H,2024,6367.2,,6009.8,,1.0594695330959432,1.0574056692322134,1.0019518184210496
SK,I,2021,1349.2,,1349.8,,0.9995554897021781,0.9995554897021781,1.0
SK,I,2023,2209.5,,2191.4,,1.008259560098567,0.9995554897021781,1.0087079411659101
SK,I,2024,2709.3,,2658.8,,1.0189935309162028,0.9995554897021781,1.0194466854659727
SK,J,2021,4650.2,,4423.2,,1.0513203110869958,1.0513203110869958,1.0
SK,J,2023,5800.2,,4710.5,,1.2313342532639846,1.0513203110869958,1.171226542737357
SK,J,2024,6044.4,,4642.8,,1.3018867924528301,1.0513203110869958,1.2383350523369658
SK,L,2021,10027.6,,9393.0,,1.0675609496433516,1.0675609496433516,1.0
SK,L,2023,11611.0,,9309.0,,1.2472875711676872,1.0675609496433516,1.1683525625252387
SK,L,2024,12478.2,,9618.9,,1.297258522284253,1.0675609496433516,1.2151610853859336
SK,M,2021,5553.5,,6381.7,,0.8702226679411442,0.8702226679411442,1.0
SK,M,2023,6648.2,,6737.0,,0.9868190589283063,0.8702226679411442,1.1339845481881285
SK,M,2024,6679.8,,6616.1,,1.0096280285969075,0.8702226679411442,1.1601950463846016
SK,N,2021,3069.2,,2931.3,,1.0470439736635622,1.0470439736635622,1.0
SK,N,2023,4045.6,,4174.6,,0.969098835816605,1.0470439736635622,0.9255569586306577
SK,N,2024,4391.1,,4494.1,,0.9770810618366302,1.0470439736635622,0.933180541040569
